evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1,0.00017336279659254818,3.3530799050176095e-05,4.365362322100307e-05,2,2.279144328675588e-11,1.0,0.7434116807219787,0.7434116807219787
2,0.07111069839552792,0.657126615243894,1.0808534806909855,120,4.264985676542173e-13,-0.2709135593400736,-0.06594509616283904,0.24341748092445664
3,0.00026091361385261917,0.0033114674456226423,0.004351438999517328,9,8.834371419034749e-12,1.0,0.701462221317925,0.701462221317925
4,0.0001705319766448158,0.00024962715953849194,0.00029534737902680105,4,4.451752570481582e-15,1.0,0.741147470560116,0.741147470560116
5,0.00017156250782242728,0.0008795703475787498,0.00116914421907267,5,2.4260674215617045e-15,1.0,0.7315054708733,0.7315054708733
6,0.0001684717077640928,0.00043989614558452263,0.0004965355750464946,4,1.025865531105605e-12,1.0,0.7386148280026508,0.7386148280026508
7,0.00016362945345374657,0.00046813640267912666,0.0006152384260479895,4,1.0397176685982725e-11,1.0,0.7390376976073099,0.7390376976073099
8,0.00016043748572741145,0.001070169658923797,0.0018457148311604376,4,4.496916214654054e-12,1.0,0.7486870528570271,0.7486870528570271
9,0.00014835609622704647,0.0005697209917058207,0.0007657825400483812,5,9.259587839044986e-16,1.0,0.7422125357139574,0.7422125357139574
10,0.0001821346354481299,0.0016390948297491303,0.0021537386064702227,6,4.329251874676462e-13,1.0,0.7794536422927582,0.7794536422927582
11,0.0001472137200742888,0.0004355558988024415,0.0006959711585830208,4,8.173809383565402e-11,1.0,0.7478483831821933,0.7478483831821933
12,0.00014330426897601217,0.0001916595597224763,0.00022648155855682745,5,1.0040647878526492e-16,1.0,0.7489373184156789,0.7489373184156789
13,0.00023869839841549558,0.004719061765672984,0.007639050502043504,20,1.6613531908830944e-12,1.0,0.6984726435054516,0.6984726435054516
14,0.0001393500916683291,0.00038475195843981543,0.0006086130736671312,5,1.1622060404334232e-15,1.0,0.7455754758619679,0.7455754758619679
15,0.00013692083641245848,0.0010267893024431564,0.0015587155868473884,5,4.0614302885997356e-13,1.0,0.7385362894296328,0.7385362894296328
16,0.00013620543593184002,0.000571030562693652,0.0008795625138619848,5,1.2902362987863311e-14,1.0,0.7437908320582223,0.7437908320582223
17,0.00012890699966930705,0.0005829807688424501,0.0007571910688901318,5,7.51020588155164e-15,1.0,0.747080784285927,0.747080784285927
18,0.00012213257230302954,0.0007240367936193181,0.0009969843595968046,5,7.43697815943366e-14,1.0,0.7445435939056742,0.7445435939056742
19,0.00011914152707885013,0.0014434850469880688,0.0018322542073179993,5,2.853492678596726e-12,1.0,0.766436254180664,0.766436254180664
